A05	39200001	40200000	19319	A05	39200001	40200000	25097	A05	39200001	40200000	19544	A05	39200001	40200000	4635	A05	39200001	40200000	10148	A05	39200001	40200000	4925	A05	39200001	40200000	6274
A05	40000001	41000000	15264	A05	40000001	41000000	19169	A05	40000001	41000000	14606	A05	40000001	41000000	3478	A05	40000001	41000000	7639	A05	40000001	41000000	3731	A05	40000001	41000000	4673
A05	40800001	41800000	14007	A05	40800001	41800000	21811	A05	40800001	41800000	16929	A05	40800001	41800000	3894	A05	40800001	41800000	8816	A05	40800001	41800000	4268	A05	40800001	41800000	5562
A05	41600001	42600000	14386	A05	41600001	42600000	21308	A05	41600001	42600000	16275	A05	41600001	42600000	4059	A05	41600001	42600000	8457	A05	41600001	42600000	4461	A05	41600001	42600000	5384
A05	42400001	43400000	10330	A05	42400001	43400000	22828	A05	42400001	43400000	16572	A05	42400001	43400000	4284	A05	42400001	43400000	9553	A05	42400001	43400000	4815	A05	42400001	43400000	5783
A05	43200001	44200000	10003	A05	43200001	44200000	18952	A05	43200001	44200000	14517	A05	43200001	44200000	3971	A05	43200001	44200000	8298	A05	43200001	44200000	4187	A05	43200001	44200000	4840
A05	44000001	45000000	8700	A05	44000001	45000000	27040	A05	44000001	45000000	19994	A05	44000001	45000000	4959	A05	44000001	45000000	10846	A05	44000001	45000000	4825	A05	44000001	45000000	6592
A05	44800001	45800000	7512	A05	44800001	45800000	18947	A05	44800001	45800000	13986	A05	44800001	45800000	3718	A05	44800001	45800000	7489	A05	44800001	45800000	4185	A05	44800001	45800000	4596
A05	45600001	46600000	8557	A05	45600001	46600000	16125	A05	45600001	46600000	11939	A05	45600001	46600000	2997	A05	45600001	46600000	6474	A05	45600001	46600000	3528	A05	45600001	46600000	4410
A05	46400001	47400000	9285	A05	46400001	47400000	19415	A05	46400001	47400000	13827	A05	46400001	47400000	3302	A05	46400001	47400000	7749	A05	46400001	47400000	3945	A05	46400001	47400000	4870
A05	47200001	48200000	10879	A05	47200001	48200000	25681	A05	47200001	48200000	18753	A05	47200001	48200000	4142	A05	47200001	48200000	9985	A05	47200001	48200000	4716	A05	47200001	48200000	6571
A05	48000001	49000000	8211	A05	48000001	49000000	17443	A05	48000001	49000000	12611	A05	48000001	49000000	3292	A05	48000001	49000000	6951	A05	48000001	49000000	3525	A05	48000001	49000000	4358
A05	48800001	49800000	7396	A05	48800001	49800000	14685	A05	48800001	49800000	10645	A05	48800001	49800000	2946	A05	48800001	49800000	6121	A05	48800001	49800000	3122	A05	48800001	49800000	3767
A05	49600001	50600000	8610	A05	49600001	50600000	21021	A05	49600001	50600000	14865	A05	49600001	50600000	3400	A05	49600001	50600000	8112	A05	49600001	50600000	3834	A05	49600001	50600000	5173
A05	50400001	51400000	10897	A05	50400001	51400000	25452	A05	50400001	51400000	18042	A05	50400001	51400000	4016	A05	50400001	51400000	10317	A05	50400001	51400000	4699	A05	50400001	51400000	6406
A05	51200001	52200000	9236	A05	51200001	52200000	22230	A05	51200001	52200000	16015	A05	51200001	52200000	3713	A05	51200001	52200000	8846	A05	51200001	52200000	4207	A05	51200001	52200000	5600
A05	52000001	53000000	7947	A05	52000001	53000000	20214	A05	52000001	53000000	14131	A05	52000001	53000000	3406	A05	52000001	53000000	8440	A05	52000001	53000000	3637	A05	52000001	53000000	5126
A05	52800001	53800000	6063	A05	52800001	53800000	14170	A05	52800001	53800000	9356	A05	52800001	53800000	2634	A05	52800001	53800000	5258	A05	52800001	53800000	2754	A05	52800001	53800000	3298
A05	53600001	54600000	12037	A05	53600001	54600000	28218	A05	53600001	54600000	17297	A05	53600001	54600000	4492	A05	53600001	54600000	9420	A05	53600001	54600000	4612	A05	53600001	54600000	5505
A05	54400001	55400000	10614	A05	54400001	55400000	24600	A05	54400001	55400000	15462	A05	54400001	55400000	3894	A05	54400001	55400000	8812	A05	54400001	55400000	4250	A05	54400001	55400000	5364
A05	55200001	56200000	13177	A05	55200001	56200000	26481	A05	55200001	56200000	20343	A05	55200001	56200000	4697	A05	55200001	56200000	10569	A05	55200001	56200000	4893	A05	55200001	56200000	6669
A05	56000001	57000000	9134	A05	56000001	57000000	17878	A05	56000001	57000000	12771	A05	56000001	57000000	3682	A05	56000001	57000000	7674	A05	56000001	57000000	4075	A05	56000001	57000000	4579
A05	56800001	57800000	12450	A05	56800001	57800000	23022	A05	56800001	57800000	17576	A05	56800001	57800000	4464	A05	56800001	57800000	9288	A05	56800001	57800000	4696	A05	56800001	57800000	5645
A05	57600001	58600000	11277	A05	57600001	58600000	20609	A05	57600001	58600000	15238	A05	57600001	58600000	4125	A05	57600001	58600000	8691	A05	57600001	58600000	4546	A05	57600001	58600000	5208
A05	58400001	59400000	8619	A05	58400001	59400000	16793	A05	58400001	59400000	12444	A05	58400001	59400000	3373	A05	58400001	59400000	6789	A05	58400001	59400000	3603	A05	58400001	59400000	4151
A05	59200001	60200000	6360	A05	59200001	60200000	13625	A05	59200001	60200000	9876	A05	59200001	60200000	2744	A05	59200001	60200000	5286	A05	59200001	60200000	2985	A05	59200001	60200000	3270
A05	60000001	61000000	6773	A05	60000001	61000000	16343	A05	60000001	61000000	11563	A05	60000001	61000000	2858	A05	60000001	61000000	6314	A05	60000001	61000000	3222	A05	60000001	61000000	4029
A05	60800001	61800000	11096	A05	60800001	61800000	25894	A05	60800001	61800000	18535	A05	60800001	61800000	3674	A05	60800001	61800000	9007	A05	60800001	61800000	4334	A05	60800001	61800000	5606
A05	61600001	62600000	15167	A05	61600001	62600000	60558	A05	61600001	62600000	45437	A05	61600001	62600000	4249	A05	61600001	62600000	18254	A05	61600001	62600000	4637	A05	61600001	62600000	12993
A05	62400001	63400000	9208	A05	62400001	63400000	19378	A05	62400001	63400000	14117	A05	62400001	63400000	3412	A05	62400001	63400000	7446	A05	62400001	63400000	3630	A05	62400001	63400000	4661
A05	63200001	64200000	6060	A05	63200001	64200000	13244	A05	63200001	64200000	9327	A05	63200001	64200000	2509	A05	63200001	64200000	5214	A05	63200001	64200000	2775	A05	63200001	64200000	3370
A05	64000001	65000000	10450	A05	64000001	65000000	21448	A05	64000001	65000000	15508	A05	64000001	65000000	3833	A05	64000001	65000000	8453	A05	64000001	65000000	4139	A05	64000001	65000000	5245
A05	64800001	65800000	10907	A05	64800001	65800000	23371	A05	64800001	65800000	17064	A05	64800001	65800000	3936	A05	64800001	65800000	9160	A05	64800001	65800000	4327	A05	64800001	65800000	5440
A05	65600001	66600000	8295	A05	65600001	66600000	20266	A05	65600001	66600000	14103	A05	65600001	66600000	3042	A05	65600001	66600000	7397	A05	65600001	66600000	3275	A05	65600001	66600000	4407
A05	66400001	67400000	11554	A05	66400001	67400000	26402	A05	66400001	67400000	17166	A05	66400001	67400000	3996	A05	66400001	67400000	9328	A05	66400001	67400000	4398	A05	66400001	67400000	5490
A05	67200001	68200000	10347	A05	67200001	68200000	22953	A05	67200001	68200000	14219	A05	67200001	68200000	3514	A05	67200001	68200000	7734	A05	67200001	68200000	3758	A05	67200001	68200000	4542
A05	68000001	69000000	10933	A05	68000001	69000000	22968	A05	68000001	69000000	13824	A05	68000001	69000000	3974	A05	68000001	69000000	7780	A05	68000001	69000000	3845	A05	68000001	69000000	4755
A05	68800001	69800000	11951	A05	68800001	69800000	29510	A05	68800001	69800000	17657	A05	68800001	69800000	4416	A05	68800001	69800000	9870	A05	68800001	69800000	4861	A05	68800001	69800000	6217
A05	69600001	70600000	15092	A05	69600001	70600000	32521	A05	69600001	70600000	21102	A05	69600001	70600000	4933	A05	69600001	70600000	11013	A05	69600001	70600000	5527	A05	69600001	70600000	7065
A05	70400001	71400000	13402	A05	70400001	71400000	28924	A05	70400001	71400000	19061	A05	70400001	71400000	4390	A05	70400001	71400000	9965	A05	70400001	71400000	4588	A05	70400001	71400000	6204
A05	71200001	72200000	11328	A05	71200001	72200000	23955	A05	71200001	72200000	15041	A05	71200001	72200000	3797	A05	71200001	72200000	7889	A05	71200001	72200000	4044	A05	71200001	72200000	5057
A05	72000001	73000000	14891	A05	72000001	73000000	28219	A05	72000001	73000000	18320	A05	72000001	73000000	4810	A05	72000001	73000000	9836	A05	72000001	73000000	4930	A05	72000001	73000000	6113
A05	72800001	73800000	14991	A05	72800001	73800000	32290	A05	72800001	73800000	21171	A05	72800001	73800000	4743	A05	72800001	73800000	11098	A05	72800001	73800000	5245	A05	72800001	73800000	7031
A05	73600001	74600000	12308	A05	73600001	74600000	26929	A05	73600001	74600000	16715	A05	73600001	74600000	4387	A05	73600001	74600000	9780	A05	73600001	74600000	4754	A05	73600001	74600000	5853
A05	74400001	75400000	13060	A05	74400001	75400000	26845	A05	74400001	75400000	16503	A05	74400001	75400000	4782	A05	74400001	75400000	9655	A05	74400001	75400000	5071	A05	74400001	75400000	5819
A05	75200001	76200000	10755	A05	75200001	76200000	24344	A05	75200001	76200000	14371	A05	75200001	76200000	4108	A05	75200001	76200000	8488	A05	75200001	76200000	4222	A05	75200001	76200000	5070
A05	76000001	77000000	12505	A05	76000001	77000000	29573	A05	76000001	77000000	17974	A05	76000001	77000000	4658	A05	76000001	77000000	10787	A05	76000001	77000000	5292	A05	76000001	77000000	6832
A05	76800001	77800000	15935	A05	76800001	77800000	38205	A05	76800001	77800000	25047	A05	76800001	77800000	5560	A05	76800001	77800000	14256	A05	76800001	77800000	5823	A05	76800001	77800000	9140
A05	77600001	78600000	13406	A05	77600001	78600000	28467	A05	77600001	78600000	18974	A05	77600001	78600000	4272	A05	77600001	78600000	9185	A05	77600001	78600000	4345	A05	77600001	78600000	6154
A05	78400001	79400000	15899	A05	78400001	79400000	33633	A05	78400001	79400000	22277	A05	78400001	79400000	5127	A05	78400001	79400000	10875	A05	78400001	79400000	5160	A05	78400001	79400000	6813
A05	79200001	80200000	16537	A05	79200001	80200000	35965	A05	79200001	80200000	24012	A05	79200001	80200000	5477	A05	79200001	80200000	12385	A05	79200001	80200000	5369	A05	79200001	80200000	7900
A05	80000001	81000000	16623	A05	80000001	81000000	34357	A05	80000001	81000000	23083	A05	80000001	81000000	5425	A05	80000001	81000000	12113	A05	80000001	81000000	5742	A05	80000001	81000000	7642
A05	80800001	81800000	13356	A05	80800001	81800000	30435	A05	80800001	81800000	20510	A05	80800001	81800000	3943	A05	80800001	81800000	9729	A05	80800001	81800000	4304	A05	80800001	81800000	6139
A05	81600001	82600000	14649	A05	81600001	82600000	36085	A05	81600001	82600000	23423	A05	81600001	82600000	4620	A05	81600001	82600000	11079	A05	81600001	82600000	4577	A05	81600001	82600000	6949
A05	82400001	83400000	15480	A05	82400001	83400000	40458	A05	82400001	83400000	27487	A05	82400001	83400000	4990	A05	82400001	83400000	12694	A05	82400001	83400000	5488	A05	82400001	83400000	8208
A05	83200001	84200000	11674	A05	83200001	84200000	25068	A05	83200001	84200000	17214	A05	83200001	84200000	3617	A05	83200001	84200000	7809	A05	83200001	84200000	3921	A05	83200001	84200000	5045
A05	84000001	85000000	15875	A05	84000001	85000000	34832	A05	84000001	85000000	24203	A05	84000001	85000000	4898	A05	84000001	85000000	12043	A05	84000001	85000000	4969	A05	84000001	85000000	8179
A05	84800001	85800000	11708	A05	84800001	85800000	30158	A05	84800001	85800000	19779	A05	84800001	85800000	3755	A05	84800001	85800000	9520	A05	84800001	85800000	3864	A05	84800001	85800000	6151
A05	85600001	86600000	12455	A05	85600001	86600000	23333	A05	85600001	86600000	16242	A05	85600001	86600000	3903	A05	85600001	86600000	9025	A05	85600001	86600000	4147	A05	85600001	86600000	5779
A05	86400001	87400000	13654	A05	86400001	87400000	28333	A05	86400001	87400000	20974	A05	86400001	87400000	4319	A05	86400001	87400000	10006	A05	86400001	87400000	4313	A05	86400001	87400000	7092
A05	87200001	88200000	9898	A05	87200001	88200000	21852	A05	87200001	88200000	16116	A05	87200001	88200000	3304	A05	87200001	88200000	6727	A05	87200001	88200000	3267	A05	87200001	88200000	4914
A05	88000001	89000000	10695	A05	88000001	89000000	21161	A05	88000001	89000000	15506	A05	88000001	89000000	3212	A05	88000001	89000000	6123	A05	88000001	89000000	3360	A05	88000001	89000000	4515
A05	88800001	89800000	11708	A05	88800001	89800000	20528	A05	88800001	89800000	14888	A05	88800001	89800000	3560	A05	88800001	89800000	6745	A05	88800001	89800000	3453	A05	88800001	89800000	4105
A05	89600001	90600000	13043	A05	89600001	90600000	27193	A05	89600001	90600000	19154	A05	89600001	90600000	4060	A05	89600001	90600000	8473	A05	89600001	90600000	4102	A05	89600001	90600000	5513
A05	90400001	91400000	7662	A05	90400001	91400000	13579	A05	90400001	91400000	9714	A05	90400001	91400000	2709	A05	90400001	91400000	3996	A05	90400001	91400000	2852	A05	90400001	91400000	2516
A05	91200001	92200000	5038	A05	91200001	92200000	8865	A05	91200001	92200000	7134	A05	91200001	92200000	1970	A05	91200001	92200000	2689	A05	91200001	92200000	1978	A05	91200001	92200000	1968
A05	92000001	92047023	374	A05	92000001	92047023	634	A05	92000001	92047023	545	A05	92000001	92047023	155	A05	92000001	92047023	147	A05	92000001	92047023	137	A05	92000001	92047023	203
A06	1	1000000	4979	A06	1	1000000	11876	A06	1	1000000	12639	A06	1	1000000	1857	A06	1	1000000	2080	A06	1	1000000	2132	A06	1	1000000	5132
A06	800001	1800000	9116	A06	800001	1800000	17294	A06	800001	1800000	15712	A06	800001	1800000	3568	A06	800001	1800000	6922	A06	800001	1800000	3621	A06	800001	1800000	5056
A06	1600001	2600000	10052	A06	1600001	2600000	17797	A06	1600001	2600000	16383	A06	1600001	2600000	3969	A06	1600001	2600000	7471	A06	1600001	2600000	3946	A06	1600001	2600000	5433
A06	2400001	3400000	11502	A06	2400001	3400000	17250	A06	2400001	3400000	16458	A06	2400001	3400000	4058	A06	2400001	3400000	7202	A06	2400001	3400000	4163	A06	2400001	3400000	5312
A06	3200001	4200000	12597	A06	3200001	4200000	23564	A06	3200001	4200000	20184	A06	3200001	4200000	4206	A06	3200001	4200000	8682	A06	3200001	4200000	4282	A06	3200001	4200000	6007
A06	4000001	5000000	14978	A06	4000001	5000000	32380	A06	4000001	5000000	25493	A06	4000001	5000000	4680	A06	4000001	5000000	11780	A06	4000001	5000000	4724	A06	4000001	5000000	7974
A06	4800001	5800000	14188	A06	4800001	5800000	28815	A06	4800001	5800000	23029	A06	4800001	5800000	4584	A06	4800001	5800000	11473	A06	4800001	5800000	4486	A06	4800001	5800000	7544
A06	5600001	6600000	14634	A06	5600001	6600000	29507	A06	5600001	6600000	22920	A06	5600001	6600000	4743	A06	5600001	6600000	11048	A06	5600001	6600000	4488	A06	5600001	6600000	7064
A06	6400001	7400000	10779	A06	6400001	7400000	23539	A06	6400001	7400000	18481	A06	6400001	7400000	3426	A06	6400001	7400000	8702	A06	6400001	7400000	3493	A06	6400001	7400000	5748
A06	7200001	8200000	17058	A06	7200001	8200000	34227	A06	7200001	8200000	27126	A06	7200001	8200000	4852	A06	7200001	8200000	12862	A06	7200001	8200000	4731	A06	7200001	8200000	8366
A06	8000001	9000000	16552	A06	8000001	9000000	26579	A06	8000001	9000000	21173	A06	8000001	9000000	5148	A06	8000001	9000000	11768	A06	8000001	9000000	5432	A06	8000001	9000000	7031
A06	8800001	9800000	13744	A06	8800001	9800000	23888	A06	8800001	9800000	18853	A06	8800001	9800000	4223	A06	8800001	9800000	9402	A06	8800001	9800000	4649	A06	8800001	9800000	5599
A06	9600001	10600000	13531	A06	9600001	10600000	24477	A06	9600001	10600000	19507	A06	9600001	10600000	4229	A06	9600001	10600000	9768	A06	9600001	10600000	4088	A06	9600001	10600000	6200
A06	10400001	11400000	11757	A06	10400001	11400000	23820	A06	10400001	11400000	18730	A06	10400001	11400000	4158	A06	10400001	11400000	9576	A06	10400001	11400000	4528	A06	10400001	11400000	5857
A06	11200001	12200000	11968	A06	11200001	12200000	24263	A06	11200001	12200000	17458	A06	11200001	12200000	4680	A06	11200001	12200000	10427	A06	11200001	12200000	5001	A06	11200001	12200000	6117
A06	12000001	13000000	10282	A06	12000001	13000000	24611	A06	12000001	13000000	17449	A06	12000001	13000000	3907	A06	12000001	13000000	9954	A06	12000001	13000000	4330	A06	12000001	13000000	6394
A06	12800001	13800000	10424	A06	12800001	13800000	19714	A06	12800001	13800000	14666	A06	12800001	13800000	3857	A06	12800001	13800000	8153	A06	12800001	13800000	4117	A06	12800001	13800000	4914
A06	13600001	14600000	12613	A06	13600001	14600000	21030	A06	13600001	14600000	16195	A06	13600001	14600000	4427	A06	13600001	14600000	9260	A06	13600001	14600000	4727	A06	13600001	14600000	5761
A06	14400001	15400000	13111	A06	14400001	15400000	19838	A06	14400001	15400000	16430	A06	14400001	15400000	4370	A06	14400001	15400000	9002	A06	14400001	15400000	4481	A06	14400001	15400000	5508
A06	15200001	16200000	15287	A06	15200001	16200000	25239	A06	15200001	16200000	20578	A06	15200001	16200000	4967	A06	15200001	16200000	10954	A06	15200001	16200000	5122	A06	15200001	16200000	6639
A06	16000001	17000000	14794	A06	16000001	17000000	26216	A06	16000001	17000000	19531	A06	16000001	17000000	5007	A06	16000001	17000000	11286	A06	16000001	17000000	5200	A06	16000001	17000000	6726
A06	16800001	17800000	13748	A06	16800001	17800000	23318	A06	16800001	17800000	17704	A06	16800001	17800000	4468	A06	16800001	17800000	9223	A06	16800001	17800000	4602	A06	16800001	17800000	5466
A06	17600001	18600000	14893	A06	17600001	18600000	27303	A06	17600001	18600000	21083	A06	17600001	18600000	4724	A06	17600001	18600000	10912	A06	17600001	18600000	5229	A06	17600001	18600000	6884
A06	18400001	19400000	16541	A06	18400001	19400000	28482	A06	18400001	19400000	22170	A06	18400001	19400000	5378	A06	18400001	19400000	12138	A06	18400001	19400000	5719	A06	18400001	19400000	7601
A06	19200001	20200000	13625	A06	19200001	20200000	23869	A06	19200001	20200000	18243	A06	19200001	20200000	4971	A06	19200001	20200000	10518	A06	19200001	20200000	5296	A06	19200001	20200000	6414
A06	20000001	21000000	13057	A06	20000001	21000000	26528	A06	20000001	21000000	19179	A06	20000001	21000000	4621	A06	20000001	21000000	10882	A06	20000001	21000000	5162	A06	20000001	21000000	6749
A06	20800001	21800000	12807	A06	20800001	21800000	25237	A06	20800001	21800000	18521	A06	20800001	21800000	4411	A06	20800001	21800000	10223	A06	20800001	21800000	5057	A06	20800001	21800000	6234
A06	21600001	22600000	12089	A06	21600001	22600000	21724	A06	21600001	22600000	17068	A06	21600001	22600000	4401	A06	21600001	22600000	8900	A06	21600001	22600000	4432	A06	21600001	22600000	5409
A06	22400001	23400000	11113	A06	22400001	23400000	22242	A06	22400001	23400000	16238	A06	22400001	23400000	4212	A06	22400001	23400000	8827	A06	22400001	23400000	4423	A06	22400001	23400000	5470
A06	23200001	24200000	10457	A06	23200001	24200000	20119	A06	23200001	24200000	15275	A06	23200001	24200000	3914	A06	23200001	24200000	8778	A06	23200001	24200000	4354	A06	23200001	24200000	5305
A06	24000001	25000000	10352	A06	24000001	25000000	21836	A06	24000001	25000000	15939	A06	24000001	25000000	4023	A06	24000001	25000000	8885	A06	24000001	25000000	4441	A06	24000001	25000000	5557
A06	24800001	25800000	8994	A06	24800001	25800000	18813	A06	24800001	25800000	13538	A06	24800001	25800000	3503	A06	24800001	25800000	8055	A06	24800001	25800000	3851	A06	24800001	25800000	4982
A06	25600001	26600000	8331	A06	25600001	26600000	15534	A06	25600001	26600000	11563	A06	25600001	26600000	2922	A06	25600001	26600000	5920	A06	25600001	26600000	3312	A06	25600001	26600000	3704
A06	26400001	27400000	11532	A06	26400001	27400000	23472	A06	26400001	27400000	17868	A06	26400001	27400000	3824	A06	26400001	27400000	8942	A06	26400001	27400000	3857	A06	26400001	27400000	5697
A06	27200001	28200000	11930	A06	27200001	28200000	22612	A06	27200001	28200000	16390	A06	27200001	28200000	4810	A06	27200001	28200000	9583	A06	27200001	28200000	5171	A06	27200001	28200000	5756
A06	28000001	29000000	10674	A06	28000001	29000000	23081	A06	28000001	29000000	16565	A06	28000001	29000000	4118	A06	28000001	29000000	9647	A06	28000001	29000000	4736	A06	28000001	29000000	6064
A06	28800001	29800000	13592	A06	28800001	29800000	25183	A06	28800001	29800000	19672	A06	28800001	29800000	4694	A06	28800001	29800000	10299	A06	28800001	29800000	4977	A06	28800001	29800000	6404
A06	29600001	30600000	11797	A06	29600001	30600000	19313	A06	29600001	30600000	15514	A06	29600001	30600000	4061	A06	29600001	30600000	7972	A06	29600001	30600000	4172	A06	29600001	30600000	4795
A06	30400001	31400000	12597	A06	30400001	31400000	26001	A06	30400001	31400000	19219	A06	30400001	31400000	4456	A06	30400001	31400000	10280	A06	30400001	31400000	4634	A06	30400001	31400000	6092
A06	31200001	32200000	12817	A06	31200001	32200000	26229	A06	31200001	32200000	19543	A06	31200001	32200000	4514	A06	31200001	32200000	10574	A06	31200001	32200000	4890	A06	31200001	32200000	6462
A06	32000001	33000000	12492	A06	32000001	33000000	22229	A06	32000001	33000000	17228	A06	32000001	33000000	4657	A06	32000001	33000000	9191	A06	32000001	33000000	5144	A06	32000001	33000000	5734
A06	32800001	33800000	14613	A06	32800001	33800000	23293	A06	32800001	33800000	18932	A06	32800001	33800000	4887	A06	32800001	33800000	10480	A06	32800001	33800000	5019	A06	32800001	33800000	6128
A06	33600001	34600000	12527	A06	33600001	34600000	24790	A06	33600001	34600000	18371	A06	33600001	34600000	4665	A06	33600001	34600000	10305	A06	33600001	34600000	5228	A06	33600001	34600000	6315
A06	34400001	35400000	10464	A06	34400001	35400000	20819	A06	34400001	35400000	15368	A06	34400001	35400000	3927	A06	34400001	35400000	8217	A06	34400001	35400000	4166	A06	34400001	35400000	5081
A06	35200001	36200000	12936	A06	35200001	36200000	24306	A06	35200001	36200000	18971	A06	35200001	36200000	4552	A06	35200001	36200000	9897	A06	35200001	36200000	4759	A06	35200001	36200000	6033
A06	36000001	37000000	12806	A06	36000001	37000000	25084	A06	36000001	37000000	18876	A06	36000001	37000000	4430	A06	36000001	37000000	9778	A06	36000001	37000000	4798	A06	36000001	37000000	5918
A06	36800001	37800000	11803	A06	36800001	37800000	24271	A06	36800001	37800000	17654	A06	36800001	37800000	4262	A06	36800001	37800000	9462	A06	36800001	37800000	4625	A06	36800001	37800000	5846
A06	37600001	38600000	11824	A06	37600001	38600000	24425	A06	37600001	38600000	17581	A06	37600001	38600000	4180	A06	37600001	38600000	9395	A06	37600001	38600000	4666	A06	37600001	38600000	6110
A06	38400001	39400000	9114	A06	38400001	39400000	18987	A06	38400001	39400000	13211	A06	38400001	39400000	3752	A06	38400001	39400000	7620	A06	38400001	39400000	4176	A06	38400001	39400000	4578
A06	39200001	40200000	11081	A06	39200001	40200000	23498	A06	39200001	40200000	16398	A06	39200001	40200000	4274	A06	39200001	40200000	9534	A06	39200001	40200000	4905	A06	39200001	40200000	5995
A06	40000001	41000000	8799	A06	40000001	41000000	18086	A06	40000001	41000000	12735	A06	40000001	41000000	3664	A06	40000001	41000000	7286	A06	40000001	41000000	3753	A06	40000001	41000000	4477
A06	40800001	41800000	10939	A06	40800001	41800000	19844	A06	40800001	41800000	14916	A06	40800001	41800000	3847	A06	40800001	41800000	8135	A06	40800001	41800000	4297	A06	40800001	41800000	4852
A06	41600001	42600000	10153	A06	41600001	42600000	15225	A06	41600001	42600000	13950	A06	41600001	42600000	3719	A06	41600001	42600000	7977	A06	41600001	42600000	4009	A06	41600001	42600000	4676
A06	42400001	43400000	10778	A06	42400001	43400000	15525	A06	42400001	43400000	15427	A06	42400001	43400000	4004	A06	42400001	43400000	8734	A06	42400001	43400000	4385	A06	42400001	43400000	5480
A06	43200001	44200000	9436	A06	43200001	44200000	11658	A06	43200001	44200000	12733	A06	43200001	44200000	3346	A06	43200001	44200000	7234	A06	43200001	44200000	3854	A06	43200001	44200000	4364
A06	44000001	45000000	7596	A06	44000001	45000000	10629	A06	44000001	45000000	10736	A06	44000001	45000000	2817	A06	44000001	45000000	6019	A06	44000001	45000000	3254	A06	44000001	45000000	3779
A06	44800001	45800000	9663	A06	44800001	45800000	14979	A06	44800001	45800000	15087	A06	44800001	45800000	3749	A06	44800001	45800000	8166	A06	44800001	45800000	4081	A06	44800001	45800000	5282
A06	45600001	46600000	7751	A06	45600001	46600000	9543	A06	45600001	46600000	10264	A06	45600001	46600000	2976	A06	45600001	46600000	5611	A06	45600001	46600000	3321	A06	45600001	46600000	3503
A06	46400001	47400000	7181	A06	46400001	47400000	12856	A06	46400001	47400000	10140	A06	46400001	47400000	2699	A06	46400001	47400000	5391	A06	46400001	47400000	3081	A06	46400001	47400000	3397
A06	47200001	48200000	9207	A06	47200001	48200000	18157	A06	47200001	48200000	13175	A06	47200001	48200000	3187	A06	47200001	48200000	6376	A06	47200001	48200000	3702	A06	47200001	48200000	4021
A06	48000001	49000000	10743	A06	48000001	49000000	19024	A06	48000001	49000000	13334	A06	48000001	49000000	3745	A06	48000001	49000000	7177	A06	48000001	49000000	4242	A06	48000001	49000000	4425
A06	48800001	49800000	10058	A06	48800001	49800000	20347	A06	48800001	49800000	14290	A06	48800001	49800000	3808	A06	48800001	49800000	7955	A06	48800001	49800000	4060	A06	48800001	49800000	5262
A06	49600001	50600000	10950	A06	49600001	50600000	17647	A06	49600001	50600000	13156	A06	49600001	50600000	3965	A06	49600001	50600000	7568	A06	49600001	50600000	4448	A06	49600001	50600000	4797
A06	50400001	51400000	8853	A06	50400001	51400000	17090	A06	50400001	51400000	12295	A06	50400001	51400000	3379	A06	50400001	51400000	6954	A06	50400001	51400000	3654	A06	50400001	51400000	4215
A06	51200001	52200000	8674	A06	51200001	52200000	18470	A06	51200001	52200000	12182	A06	51200001	52200000	3361	A06	51200001	52200000	7138	A06	51200001	52200000	4048	A06	51200001	52200000	4402
A06	52000001	53000000	7698	A06	52000001	53000000	16273	A06	52000001	53000000	11078	A06	52000001	53000000	2873	A06	52000001	53000000	6236	A06	52000001	53000000	3308	A06	52000001	53000000	3869
A06	52800001	53800000	5221	A06	52800001	53800000	13341	A06	52800001	53800000	8747	A06	52800001	53800000	2007	A06	52800001	53800000	5283	A06	52800001	53800000	2505	A06	52800001	53800000	3301
A06	53600001	54600000	5772	A06	53600001	54600000	14688	A06	53600001	54600000	9660	A06	53600001	54600000	2402	A06	53600001	54600000	5583	A06	53600001	54600000	2702	A06	53600001	54600000	3453
A06	54400001	55400000	7777	A06	54400001	55400000	15244	A06	54400001	55400000	10796	A06	54400001	55400000	3177	A06	54400001	55400000	6082	A06	54400001	55400000	3756	A06	54400001	55400000	3760
A06	55200001	56200000	7389	A06	55200001	56200000	15631	A06	55200001	56200000	11373	A06	55200001	56200000	2758	A06	55200001	56200000	6204	A06	55200001	56200000	3158	A06	55200001	56200000	3883
A06	56000001	57000000	5660	A06	56000001	57000000	12721	A06	56000001	57000000	8617	A06	56000001	57000000	2362	A06	56000001	57000000	5253	A06	56000001	57000000	2763	A06	56000001	57000000	3347
A06	56800001	57800000	7895	A06	56800001	57800000	15290	A06	56800001	57800000	11202	A06	56800001	57800000	2884	A06	56800001	57800000	6041	A06	56800001	57800000	3431	A06	56800001	57800000	3835
A06	57600001	58600000	9566	A06	57600001	58600000	17122	A06	57600001	58600000	12819	A06	57600001	58600000	3477	A06	57600001	58600000	6874	A06	57600001	58600000	4017	A06	57600001	58600000	4273
A06	58400001	59400000	10205	A06	58400001	59400000	18884	A06	58400001	59400000	13898	A06	58400001	59400000	3879	A06	58400001	59400000	8115	A06	58400001	59400000	4467	A06	58400001	59400000	4786
A06	59200001	60200000	7172	A06	59200001	60200000	16709	A06	59200001	60200000	11500	A06	59200001	60200000	2883	A06	59200001	60200000	6260	A06	59200001	60200000	3244	A06	59200001	60200000	3980
A06	60000001	61000000	7180	A06	60000001	61000000	15877	A06	60000001	61000000	10801	A06	60000001	61000000	3020	A06	60000001	61000000	6122	A06	60000001	61000000	3405	A06	60000001	61000000	3865
